"","Iteration","Chain","Parameter","value"
"665",665,1,"alpha",0.0633267853473565
"666",666,1,"alpha",0.0633267853473565
"667",667,1,"alpha",0.0633267853473565
"668",668,1,"alpha",0.0633267853473565
"669",669,1,"alpha",0.0633267853473565
"670",670,1,"alpha",0.0633267853473565
"671",671,1,"alpha",0.0633267853473565
"672",672,1,"alpha",0.0633267853473565
"673",673,1,"alpha",0.0633267853473565
"674",674,1,"alpha",0.0633267853473565
"675",675,1,"alpha",0.0633267853473565
"676",676,1,"alpha",0.0633267853473565
"677",677,1,"alpha",0.0633267853473565
"678",678,1,"alpha",0.0633267853473565
"679",679,1,"alpha",0.0633267853473565
"680",680,1,"alpha",0.0633267853473565
"681",681,1,"alpha",0.0633267853473565
"682",682,1,"alpha",0.0633267853473565
"683",683,1,"alpha",0.0633267853473565
"684",684,1,"alpha",0.0633267853473565
"685",685,1,"alpha",0.0633267853473565
"686",686,1,"alpha",0.0633267853473565
"687",687,1,"alpha",0.0633267853473565
"688",688,1,"alpha",0.0633267853473565
"689",689,1,"alpha",0.0633267853473565
"690",690,1,"alpha",0.0633267853473565
"691",691,1,"alpha",0.0633267853473565
"692",692,1,"alpha",0.0633267853473565
"693",693,1,"alpha",0.0633267853473565
"694",694,1,"alpha",0.0633267853473565
"695",695,1,"alpha",0.0633267853473565
"696",696,1,"alpha",0.0633267853473565
"697",697,1,"alpha",0.0633267853473565
"698",698,1,"alpha",0.0633267853473565
"699",699,1,"alpha",0.0633267853473565
"700",700,1,"alpha",0.0633267853473565
"701",701,1,"alpha",0.0633267853473565
"702",702,1,"alpha",0.0633267853473565
"703",703,1,"alpha",0.0633267853473565
"704",704,1,"alpha",0.0633267853473565
"705",705,1,"alpha",0.0633267853473565
"706",706,1,"alpha",0.0633267853473565
"707",707,1,"alpha",0.0633267853473565
"708",708,1,"alpha",0.0633267853473565
"709",709,1,"alpha",0.0633267853473565
"710",710,1,"alpha",0.0633267853473565
"711",711,1,"alpha",0.0633267853473565
"712",712,1,"alpha",0.0633267853473565
"713",713,1,"alpha",0.0633267853473565
"714",714,1,"alpha",0.0633267853473565
"715",715,1,"alpha",0.0633267853473565
"716",716,1,"alpha",0.0633267853473565
"717",717,1,"alpha",0.0633267853473565
"718",718,1,"alpha",0.0633267853473565
"719",719,1,"alpha",0.0633267853473565
"720",720,1,"alpha",0.0633267853473565
"721",721,1,"alpha",0.0633267853473565
"722",722,1,"alpha",0.0633267853473565
"723",723,1,"alpha",0.0633267853473565
"724",724,1,"alpha",0.0633267853473565
"725",725,1,"alpha",0.0633267853473565
"726",726,1,"alpha",0.0633267853473565
"727",727,1,"alpha",0.0633267853473565
"728",728,1,"alpha",0.0633267853473565
"729",729,1,"alpha",0.0633267853473565
"730",730,1,"alpha",0.0633267853473565
"731",731,1,"alpha",0.0633267853473565
"732",732,1,"alpha",0.0633267853473565
"733",733,1,"alpha",0.0633267853473565
"734",734,1,"alpha",0.0633267853473565
"735",735,1,"alpha",0.0633267853473565
"736",736,1,"alpha",0.0633267853473565
"737",737,1,"alpha",0.0633267853473565
"738",738,1,"alpha",0.0633267853473565
"739",739,1,"alpha",0.0633267853473565
"740",740,1,"alpha",0.0633267853473565
"741",741,1,"alpha",0.0633267853473565
"742",742,1,"alpha",0.0633267853473565
"743",743,1,"alpha",0.0633267853473565
"744",744,1,"alpha",0.0633267853473565
"745",745,1,"alpha",0.0633267853473565
"746",746,1,"alpha",0.0633267853473565
"747",747,1,"alpha",0.0633267853473565
"748",748,1,"alpha",0.0633267853473565
"749",749,1,"alpha",0.0633267853473565
"750",750,1,"alpha",0.0633267853473565
"751",751,1,"alpha",0.0633267853473565
"752",752,1,"alpha",0.0633267853473565
"753",753,1,"alpha",0.0633267853473565
"754",754,1,"alpha",0.0633267853473565
"755",755,1,"alpha",0.0633267853473565
"756",756,1,"alpha",0.0633267853473565
"757",757,1,"alpha",0.0633267853473565
"758",758,1,"alpha",0.0633267853473565
"759",759,1,"alpha",0.0633267853473565
"760",760,1,"alpha",0.0633267853473565
"761",761,1,"alpha",0.0633267853473565
"762",762,1,"alpha",0.0633267853473565
"763",763,1,"alpha",0.0633267853473565
"764",764,1,"alpha",0.0633267853473565
"765",765,1,"alpha",0.0633267853473565
"766",766,1,"alpha",0.0633267853473565
"767",767,1,"alpha",0.0633267853473565
"768",768,1,"alpha",0.0633267853473565
"769",769,1,"alpha",0.0633267853473565
"770",770,1,"alpha",0.0633267853473565
"771",771,1,"alpha",0.0633267853473565
"772",772,1,"alpha",0.0633267853473565
"773",773,1,"alpha",0.0633267853473565
"774",774,1,"alpha",0.0633267853473565
"775",775,1,"alpha",0.0633267853473565
"776",776,1,"alpha",0.0633267853473565
"777",777,1,"alpha",0.0633267853473565
"778",778,1,"alpha",0.0633267853473565
"779",779,1,"alpha",0.0633267853473565
"780",780,1,"alpha",0.0633267853473565
"781",781,1,"alpha",0.0295854602615258
"782",782,1,"alpha",0.0295854602615258
"783",783,1,"alpha",0.0295854602615258
"784",784,1,"alpha",0.0295854602615258
"785",785,1,"alpha",0.0295854602615258
"786",786,1,"alpha",0.0295854602615258
"787",787,1,"alpha",0.0295854602615258
"788",788,1,"alpha",0.0295854602615258
"789",789,1,"alpha",0.0295854602615258
"790",790,1,"alpha",0.0295854602615258
"791",791,1,"alpha",0.0295854602615258
"792",792,1,"alpha",0.0295854602615258
"793",793,1,"alpha",0.0295854602615258
"794",794,1,"alpha",0.0295854602615258
"795",795,1,"alpha",0.0295854602615258
"796",796,1,"alpha",0.0295854602615258
"797",797,1,"alpha",0.0295854602615258
"798",798,1,"alpha",0.0295854602615258
"799",799,1,"alpha",0.0295854602615258
"800",800,1,"alpha",0.0295854602615258
"801",801,1,"alpha",0.0295854602615258
"802",802,1,"alpha",0.0295854602615258
"803",803,1,"alpha",0.0295854602615258
"804",804,1,"alpha",0.0295854602615258
"805",805,1,"alpha",0.0295854602615258
"806",806,1,"alpha",0.0295854602615258
"807",807,1,"alpha",0.0295854602615258
"808",808,1,"alpha",0.0295854602615258
"809",809,1,"alpha",0.0295854602615258
"810",810,1,"alpha",0.0295854602615258
"811",811,1,"alpha",0.0295854602615258
"812",812,1,"alpha",0.0295854602615258
"813",813,1,"alpha",0.0295854602615258
"814",814,1,"alpha",0.0295854602615258
"815",815,1,"alpha",0.0295854602615258
"816",816,1,"alpha",0.0295854602615258
"817",817,1,"alpha",0.0295854602615258
"818",818,1,"alpha",0.0295854602615258
"819",819,1,"alpha",0.0295854602615258
"820",820,1,"alpha",0.0295854602615258
"821",821,1,"alpha",0.0295854602615258
"822",822,1,"alpha",0.0295854602615258
"823",823,1,"alpha",0.0295854602615258
"824",824,1,"alpha",0.0295854602615258
"825",825,1,"alpha",0.0295854602615258
"826",826,1,"alpha",0.0295854602615258
"827",827,1,"alpha",0.0295854602615258
"828",828,1,"alpha",0.0295854602615258
"829",829,1,"alpha",0.0295854602615258
"830",830,1,"alpha",0.0295854602615258
"831",831,1,"alpha",0.0295854602615258
"832",832,1,"alpha",0.0295854602615258
"833",833,1,"alpha",0.0295854602615258
"834",834,1,"alpha",0.0244681562661357
"835",835,1,"alpha",0.0244681562661357
"836",836,1,"alpha",0.0244681562661357
"837",837,1,"alpha",0.0244681562661357
"838",838,1,"alpha",0.0244681562661357
"839",839,1,"alpha",0.0244681562661357
"840",840,1,"alpha",0.0244681562661357
"841",841,1,"alpha",0.0244681562661357
"842",842,1,"alpha",0.0244681562661357
"843",843,1,"alpha",0.0244681562661357
"844",844,1,"alpha",0.0244681562661357
"845",845,1,"alpha",0.0244681562661357
"846",846,1,"alpha",0.0244681562661357
"847",847,1,"alpha",0.0516809188071425
"848",848,1,"alpha",0.0516809188071425
"849",849,1,"alpha",0.0516809188071425
"850",850,1,"alpha",0.0516809188071425
"851",851,1,"alpha",0.0516809188071425
"852",852,1,"alpha",0.0516809188071425
"853",853,1,"alpha",0.0516809188071425
"854",854,1,"alpha",0.0516809188071425
"855",855,1,"alpha",0.0516809188071425
"856",856,1,"alpha",0.0516809188071425
"857",857,1,"alpha",0.0516809188071425
"858",858,1,"alpha",0.0516809188071425
"859",859,1,"alpha",0.0516809188071425
"860",860,1,"alpha",0.0516809188071425
"861",861,1,"alpha",0.0516809188071425
"862",862,1,"alpha",0.0516809188071425
"863",863,1,"alpha",0.0516809188071425
"864",864,1,"alpha",0.0516809188071425
"865",865,1,"alpha",0.0516809188071425
"866",866,1,"alpha",0.0516809188071425
"867",867,1,"alpha",0.0516809188071425
"868",868,1,"alpha",0.0516809188071425
"869",869,1,"alpha",0.0516809188071425
"870",870,1,"alpha",0.0516809188071425
"871",871,1,"alpha",0.0516809188071425
"872",872,1,"alpha",0.0516809188071425
"873",873,1,"alpha",0.0516809188071425
"874",874,1,"alpha",0.0516809188071425
"875",875,1,"alpha",0.0516809188071425
"876",876,1,"alpha",0.0461106759007333
"877",877,1,"alpha",0.0461106759007333
"878",878,1,"alpha",0.0461106759007333
"879",879,1,"alpha",0.0461106759007333
"880",880,1,"alpha",0.0461106759007333
"881",881,1,"alpha",0.0461106759007333
"882",882,1,"alpha",0.0461106759007333
"883",883,1,"alpha",0.0461106759007333
"884",884,1,"alpha",0.0461106759007333
"885",885,1,"alpha",0.0461106759007333
"886",886,1,"alpha",0.0461106759007333
"887",887,1,"alpha",0.0461106759007333
"888",888,1,"alpha",0.0461106759007333
"889",889,1,"alpha",0.0461106759007333
"890",890,1,"alpha",0.0461106759007333
"891",891,1,"alpha",0.0461106759007333
"892",892,1,"alpha",0.0461106759007333
"893",893,1,"alpha",0.0461106759007333
"894",894,1,"alpha",0.0461106759007333
"895",895,1,"alpha",0.0461106759007333
"896",896,1,"alpha",0.0461106759007333
"897",897,1,"alpha",0.0461106759007333
"898",898,1,"alpha",0.0461106759007333
"899",899,1,"alpha",0.0461106759007333
"900",900,1,"alpha",0.0461106759007333
"901",901,1,"alpha",0.0461106759007333
"902",902,1,"alpha",0.0461106759007333
"903",903,1,"alpha",0.0461106759007333
"904",904,1,"alpha",0.0461106759007333
"905",905,1,"alpha",0.0461106759007333
"906",906,1,"alpha",0.0461106759007333
"907",907,1,"alpha",0.0461106759007333
"908",908,1,"alpha",0.0461106759007333
"909",909,1,"alpha",0.0461106759007333
"910",910,1,"alpha",0.0461106759007333
"911",911,1,"alpha",0.0461106759007333
"912",912,1,"alpha",0.0461106759007333
"913",913,1,"alpha",0.0461106759007333
"914",914,1,"alpha",0.0461106759007333
"915",915,1,"alpha",0.0461106759007333
"916",916,1,"alpha",0.0461106759007333
"917",917,1,"alpha",0.0461106759007333
"918",918,1,"alpha",0.0461106759007333
"919",919,1,"alpha",0.0461106759007333
"920",920,1,"alpha",0.0461106759007333
"921",921,1,"alpha",0.0461106759007333
"922",922,1,"alpha",0.0461106759007333
"923",923,1,"alpha",0.0461106759007333
"924",924,1,"alpha",0.0461106759007333
"925",925,1,"alpha",0.0461106759007333
"926",926,1,"alpha",0.0461106759007333
"927",927,1,"alpha",0.0461106759007333
"928",928,1,"alpha",0.0461106759007333
"929",929,1,"alpha",0.0461106759007333
"930",930,1,"alpha",0.0461106759007333
"931",931,1,"alpha",0.0461106759007333
"932",932,1,"alpha",0.0461106759007333
"933",933,1,"alpha",0.0461106759007333
"934",934,1,"alpha",0.0461106759007333
"935",935,1,"alpha",0.0461106759007333
"936",936,1,"alpha",0.0461106759007333
"937",937,1,"alpha",0.0461106759007333
"938",938,1,"alpha",0.0461106759007333
"939",939,1,"alpha",0.0461106759007333
"940",940,1,"alpha",0.0366905771571231
"941",941,1,"alpha",0.0366905771571231
"942",942,1,"alpha",0.0366905771571231
"943",943,1,"alpha",0.0366905771571231
"944",944,1,"alpha",0.0366905771571231
"945",945,1,"alpha",0.0366905771571231
"946",946,1,"alpha",0.0366905771571231
"947",947,1,"alpha",0.0366905771571231
"948",948,1,"alpha",0.0366905771571231
"949",949,1,"alpha",0.0366905771571231
"950",950,1,"alpha",0.0366905771571231
"951",951,1,"alpha",0.0366905771571231
"952",952,1,"alpha",0.0366905771571231
"953",953,1,"alpha",0.0366905771571231
"954",954,1,"alpha",0.0366905771571231
"955",955,1,"alpha",0.0366905771571231
"956",956,1,"alpha",0.0366905771571231
"957",957,1,"alpha",0.0366905771571231
"958",958,1,"alpha",0.0366905771571231
"959",959,1,"alpha",0.0366905771571231
"960",960,1,"alpha",0.0366905771571231
"961",961,1,"alpha",0.0366905771571231
"962",962,1,"alpha",0.0366905771571231
"963",963,1,"alpha",0.0366905771571231
"964",964,1,"alpha",0.0366905771571231
"965",965,1,"alpha",0.0366905771571231
"966",966,1,"alpha",0.0366905771571231
"967",967,1,"alpha",0.0366905771571231
"968",968,1,"alpha",0.0366905771571231
"969",969,1,"alpha",0.0366905771571231
"970",970,1,"alpha",0.0366905771571231
"971",971,1,"alpha",0.0366905771571231
"972",972,1,"alpha",0.0366905771571231
"973",973,1,"alpha",0.0366905771571231
"974",974,1,"alpha",0.0366905771571231
"975",975,1,"alpha",0.0366905771571231
"976",976,1,"alpha",0.0366905771571231
"977",977,1,"alpha",0.0366905771571231
"978",978,1,"alpha",0.0366905771571231
"979",979,1,"alpha",0.0366905771571231
"980",980,1,"alpha",0.0366905771571231
"981",981,1,"alpha",0.0366905771571231
"982",982,1,"alpha",0.0366905771571231
"983",983,1,"alpha",0.0366905771571231
"984",984,1,"alpha",0.0366905771571231
"985",985,1,"alpha",0.0366905771571231
"986",986,1,"alpha",0.0366905771571231
"987",987,1,"alpha",0.0366905771571231
"988",988,1,"alpha",0.0366905771571231
"989",989,1,"alpha",0.0366905771571231
"990",990,1,"alpha",0.0366905771571231
"991",991,1,"alpha",0.0366905771571231
"992",992,1,"alpha",0.0366905771571231
"993",993,1,"alpha",0.0366905771571231
"994",994,1,"alpha",0.0366905771571231
"995",995,1,"alpha",0.0366905771571231
"996",996,1,"alpha",0.0366905771571231
"997",997,1,"alpha",0.0366905771571231
"998",998,1,"alpha",0.0366905771571231
"999",999,1,"alpha",0.0366905771571231
"1000",1000,1,"alpha",0.0366905771571231
"1001",1001,1,"alpha",0.0366905771571231
"1002",1002,1,"alpha",0.0366905771571231
"1003",1003,1,"alpha",0.0366905771571231
"1004",1004,1,"alpha",0.0366905771571231
"1005",1005,1,"alpha",0.0366905771571231
"1006",1006,1,"alpha",0.0366905771571231
"1007",1007,1,"alpha",0.0366905771571231
"1008",1008,1,"alpha",0.0366905771571231
"1009",1009,1,"alpha",0.0366905771571231
"1010",1010,1,"alpha",0.0366905771571231
"1011",1011,1,"alpha",0.0366905771571231
"1012",1012,1,"alpha",0.0366905771571231
"1013",1013,1,"alpha",0.0366905771571231
"1014",1014,1,"alpha",0.0366905771571231
"1015",1015,1,"alpha",0.0366905771571231
"1016",1016,1,"alpha",0.0366905771571231
"1017",1017,1,"alpha",0.0366905771571231
"1018",1018,1,"alpha",0.0366905771571231
"1019",1019,1,"alpha",0.0366905771571231
"1020",1020,1,"alpha",0.0366905771571231
"1021",1021,1,"alpha",0.0366905771571231
"1022",1022,1,"alpha",0.0366905771571231
"1023",1023,1,"alpha",0.0366905771571231
"1024",1024,1,"alpha",0.0366905771571231
"1025",1025,1,"alpha",0.0366905771571231
"1026",1026,1,"alpha",0.0366905771571231
"1027",1027,1,"alpha",0.0366905771571231
"1028",1028,1,"alpha",0.0366905771571231
"1029",1029,1,"alpha",0.0366905771571231
"1030",1030,1,"alpha",0.0366905771571231
"1031",1031,1,"alpha",0.0366905771571231
"1032",1032,1,"alpha",0.0366905771571231
"1033",1033,1,"alpha",0.0366905771571231
"1034",1034,1,"alpha",0.0366905771571231
"1035",1035,1,"alpha",0.0366905771571231
"1036",1036,1,"alpha",0.0366905771571231
"1037",1037,1,"alpha",0.0366905771571231
"1038",1038,1,"alpha",0.0366905771571231
"1039",1039,1,"alpha",0.0366905771571231
"1040",1040,1,"alpha",0.0366905771571231
"1041",1041,1,"alpha",0.0366905771571231
"1042",1042,1,"alpha",0.0366905771571231
"1043",1043,1,"alpha",0.0366905771571231
"1044",1044,1,"alpha",0.0366905771571231
"1045",1045,1,"alpha",0.0366905771571231
"1046",1046,1,"alpha",0.0366905771571231
"1047",1047,1,"alpha",0.0366905771571231
"1048",1048,1,"alpha",0.0366905771571231
"1049",1049,1,"alpha",0.0366905771571231
"1050",1050,1,"alpha",0.0366905771571231
"1051",1051,1,"alpha",0.0366905771571231
"1052",1052,1,"alpha",0.0366905771571231
"1053",1053,1,"alpha",0.0366905771571231
"1054",1054,1,"alpha",0.0366905771571231
"1055",1055,1,"alpha",0.0366905771571231
"1056",1056,1,"alpha",0.0366905771571231
"1057",1057,1,"alpha",0.0366905771571231
"1058",1058,1,"alpha",0.0366905771571231
"1059",1059,1,"alpha",0.0366905771571231
"1060",1060,1,"alpha",0.0366905771571231
"1061",1061,1,"alpha",0.0366905771571231
"1062",1062,1,"alpha",0.0366905771571231
"1063",1063,1,"alpha",0.0366905771571231
"1064",1064,1,"alpha",0.0366905771571231
"1065",1065,1,"alpha",0.0366905771571231
"1066",1066,1,"alpha",0.0366905771571231
"1067",1067,1,"alpha",0.0366905771571231
"1068",1068,1,"alpha",0.0366905771571231
"1069",1069,1,"alpha",0.0366905771571231
"1070",1070,1,"alpha",0.0366905771571231
"1071",1071,1,"alpha",0.0366905771571231
"1072",1072,1,"alpha",0.0366905771571231
"1073",1073,1,"alpha",0.0366905771571231
"1074",1074,1,"alpha",0.0366905771571231
"1075",1075,1,"alpha",0.0366905771571231
"1076",1076,1,"alpha",0.0366905771571231
"1077",1077,1,"alpha",0.0366905771571231
"1078",1078,1,"alpha",0.0366905771571231
"1079",1079,1,"alpha",0.0366905771571231
"1080",1080,1,"alpha",0.0366905771571231
"1081",1081,1,"alpha",0.0366905771571231
"1082",1082,1,"alpha",0.0366905771571231
"1083",1083,1,"alpha",0.0366905771571231
"1084",1084,1,"alpha",0.0366905771571231
"1085",1085,1,"alpha",0.0366905771571231
"1086",1086,1,"alpha",0.0366905771571231
"1087",1087,1,"alpha",0.0366905771571231
"1088",1088,1,"alpha",0.0366905771571231
"1089",1089,1,"alpha",0.0366905771571231
"1090",1090,1,"alpha",0.0366905771571231
"1091",1091,1,"alpha",0.0366905771571231
"1092",1092,1,"alpha",0.0366905771571231
"1093",1093,1,"alpha",0.0366905771571231
"1094",1094,1,"alpha",0.0366905771571231
"1095",1095,1,"alpha",0.0366905771571231
"1096",1096,1,"alpha",0.0366905771571231
"1097",1097,1,"alpha",0.0366905771571231
"1098",1098,1,"alpha",0.0366905771571231
"1099",1099,1,"alpha",0.0366905771571231
"1100",1100,1,"alpha",0.0366905771571231
"1101",1101,1,"alpha",0.0366905771571231
"1102",1102,1,"alpha",0.0366905771571231
"1103",1103,1,"alpha",0.0366905771571231
"1104",1104,1,"alpha",0.0366905771571231
"1105",1105,1,"alpha",0.0366905771571231
"1106",1106,1,"alpha",0.0366905771571231
"1107",1107,1,"alpha",0.0366905771571231
"1108",1108,1,"alpha",0.0366905771571231
"1109",1109,1,"alpha",0.0366905771571231
"1110",1110,1,"alpha",0.0366905771571231
"1111",1111,1,"alpha",0.0366905771571231
"1112",1112,1,"alpha",0.0366905771571231
"1113",1113,1,"alpha",0.0366905771571231
"1114",1114,1,"alpha",0.0366905771571231
"1115",1115,1,"alpha",0.0366905771571231
"1116",1116,1,"alpha",0.0366905771571231
"1117",1117,1,"alpha",0.0366905771571231
"1118",1118,1,"alpha",0.0366905771571231
"1119",1119,1,"alpha",0.0366905771571231
"1120",1120,1,"alpha",0.0366905771571231
"1121",1121,1,"alpha",0.0366905771571231
"1122",1122,1,"alpha",0.0366905771571231
"1123",1123,1,"alpha",0.0366905771571231
"1124",1124,1,"alpha",0.0366905771571231
"1125",1125,1,"alpha",0.0366905771571231
"1126",1126,1,"alpha",0.0366905771571231
"1127",1127,1,"alpha",0.0366905771571231
"1128",1128,1,"alpha",0.0366905771571231
"1129",1129,1,"alpha",0.0366905771571231
"1130",1130,1,"alpha",0.0366905771571231
"1131",1131,1,"alpha",0.0366905771571231
"1132",1132,1,"alpha",0.0366905771571231
"1133",1133,1,"alpha",0.0366905771571231
"1134",1134,1,"alpha",0.0366905771571231
"1135",1135,1,"alpha",0.0366905771571231
"1136",1136,1,"alpha",0.0366905771571231
"1137",1137,1,"alpha",0.0366905771571231
"1138",1138,1,"alpha",0.0366905771571231
"1139",1139,1,"alpha",0.0366905771571231
"1140",1140,1,"alpha",0.0366905771571231
"1141",1141,1,"alpha",0.0366905771571231
"1142",1142,1,"alpha",0.0366905771571231
"1143",1143,1,"alpha",0.0366905771571231
"1144",1144,1,"alpha",0.0366905771571231
"1145",1145,1,"alpha",0.0366905771571231
"1146",1146,1,"alpha",0.0366905771571231
"1147",1147,1,"alpha",0.0366905771571231
"1148",1148,1,"alpha",0.0366905771571231
"1149",1149,1,"alpha",0.0366905771571231
"1150",1150,1,"alpha",0.0366905771571231
"1151",1151,1,"alpha",0.0366905771571231
